"plotID","plot.area","density","q0","q1","q5","q25","q50","q75","q95","q99","q100","rumple","top.rugosity","mean.max.canopy.ht","max.canopy.ht","deepgap.fraction","meanH","vert.sd","vertCV","mean.sd","sd.sd","GC","GFP","VCI","FHD","LAI","LAI_subcanopy","ModeLocation","PeaksVarience","HeightRatio"
"A3185","261.6","141.888379204893","0.5","2.1917","5.82","10.05","12.87","14.89","18.77","20.7","21.69","1.67608625796014","2.333312657338","16.609180887372","21.69","0.188365650969529","12.4386626434614","3.81419924667735","0.306640621745807","3.4321901521492","1.09139305599466","0.171600282825336","0.911579314310571","0.591033248883349","2.78002037088236","2.10509688293364","0.134725986432546","0","0","41.280353200883"
"A4024","259.1","141.655731377846","0.5","0.64204","1.245","3.7785","7.33","10.12","14.1688","16.40994","18.189","3.36239188782159","4.9704497973072","10.2289595959596","18.189","0.235457063711911","7.22161877775659","3.94490006214328","0.546262574022049","2.9188235361872","1.01499858291252","0.312243703207229","0.908537795973923","0.588902991038245","2.52365018334235","1.51375916294746","0.754966479975717","1","0","74.2181540808543"
"A4029","261.5","132.776290630975","0.5","0.557","0.766","1.551","2.831","5.073","11.536","15.2222","18.819","3.26613206284719","4.64708044578035","7.81776333333333","18.819","0.213157894736842","3.88727646093142","3.30334482358992","0.849783867134167","2.24907317201027","1.36371081229052","0.428252214197129","0.900913298349796","0.492217970508259","1.56703828192473","2.0225666940553","1.77941343079534","1","0","85.202492211838"
"A4109","260","156.776923076923","0.5","0.66861","1.74505","13.34325","16.62","18.572","20.368","21.139","22.471","2.52331174356845","4.48436263273285","18.2162635135135","22.471","0.252631578947368","14.7397927726804","5.565918545808","0.377611723017178","4.3057307324046","2.211264780185","0.194944911696645","0.9136408793646","0.59039998481793","2.87035427545115","1.77700988158828","0.307906305126968","0","0","31.6209649427282"
"A4110","260.9","95.0632426216941","0.532","6.82008","10.24415","14.678","17.659","19.245","21.233","22.238","23.041","2.40117669076867","3.78539042316391","18.7472832764505","23.041","0.207756232686981","16.780402225627","3.48037103184554","0.207406889599484","2.6775202799898","1.02272123417801","0.113219671955314","0.930492835503699","0.549422991293998","2.62946604105954","1.66594715561641","0.0127778232238135","0","0","19.8480531813865"
"A4184","261","103.892720306513","0.5","0.664","1.87575","8.5315","17.954","20.74325","22.781","23.545","24.155","1.94028274864993","2.8952696866431","21.2189695945946","24.155","0.185595567867036","15.052387446526","7.13528011027545","0.474029793321737","6.40872838128707","1.72071102677651","0.258992693757313","0.933745717154211","0.641158787897459","3.02418953827921","1.53959595598608","0.410586273852018","0","59.2","38.6440677966102"
"A455","261.5","130.673040152964","0.5","0.52","0.63","1.11","4.95","12.295","17.6","19.08","20.5","3.15053664636883","5.0513915035667","13.850204778157","20.5","0.188365650969529","6.87566064791783","6.05876593474773","0.881190367733248","5.13518432339813","1.74391026071989","0.489177684560519","0.931230236818061","0.592509956566874","2.67098634470828","1.04009123447583","0.465694774383408","1","23.5833333333333","61.9713261648746"
"A498","261.6","167.155963302752","0.5","0.54","0.68","1.25","6.11","10.36","14.78","17.09","18.84","2.77058450947121","3.60374408385597","12.9973754152824","18.84","0.207894736842105","6.5106268294914","4.86104401800822","0.746632259122729","4.42251554865848","1.28218563984601","0.423959174764354","0.90998336360793","0.580067275889007","2.40613224083333","1.4000400009495","0.651101407518413","1","9","67.5105485232068"
"A5041","260.9","75.2587198160215","0.5","1.19","3.52","8.175","12.08","14.21","16.13","17.01","17.7","2.12751236744917","2.34605485038296","14.3931525423729","17.7","0.191135734072022","11.0202846956965","3.98400767690423","0.361515857975976","3.34567045869584","0.917772265728083","0.202492399220112","0.920596753010213","0.576390420129173","2.73641702278306","1.42840715426572","0.240913420675101","0","0","49.2153443766347"
"A5053","261.2","105.390505359877","0.5","0.8","1.98","6.82","13.55","17.67","20.38","21.56","22.74","2.61688916000401","2.96073482273632","18.5934121621622","22.74","0.223684210526316","12.3108424149956","6.10476473717493","0.495885214949938","5.18537691425546","1.32391745723621","0.283133555155249","0.928330357924313","0.65537447928617","2.98379337221954","1.61146818124398","0.405827692132936","0","32.25","46.1417322834646"
"A5056","260.9","77.7999233422767","0.5","0.65","2.78","11.3","18.35","20.99","22.32","22.88","23.53","2.68139558511267","5.07623043888829","20.1062033898305","23.53","0.188365650969529","15.7974046704109","6.26316315728644","0.396467855825557","4.59048759108325","1.81919688801999","0.216736649181062","0.940754810415746","0.62778214477315","2.99090840269209","1.39612745575457","0.215529429412892","0","43.8666666666667","34.7297863426896"
"A5059","261","97.3754789272031","0.5","0.54","0.77","5.105","17.38","19.98","22.393","23.54","24.29","2.37459336928772","3.59032220127435","20.3526599326599","24.29","0.188365650969529","14.0069002557545","7.61423868672343","0.543606261749116","7.11369569521214","0.953435862375687","0.296351008897845","0.938478883339433","0.63082560303311","2.9188546491709","1.38759046912925","0.442396196435615","0","56.3333333333333","37.7902621722846"
